epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
42,1600.51,1.51434,0.74324,0.00375,0.72304,0.64655,0.69155,0.27269,1.88035,1.45691,0.00566,0.00041587,0.00041587,0.00041587
43,1638.69,1.5262,0.74522,0.0038,0.61634,0.65517,0.65221,0.28588,1.80801,1.74018,0.00539,0.00040894,0.00040894,0.00040894
44,1676.81,1.45037,0.724,0.00361,0.75824,0.64891,0.69482,0.29597,1.86495,1.65674,0.00568,0.00040201,0.00040201,0.00040201
45,1714.92,1.47325,0.73772,0.00361,0.83218,0.64125,0.73428,0.3064,1.91402,1.43522,0.0059,0.00039508,0.00039508,0.00039508
46,1753.57,1.46786,0.69247,0.00359,0.72808,0.71552,0.6806,0.2946,1.82199,1.36054,0.00525,0.00038815,0.00038815,0.00038815
47,1791.48,1.43203,0.69384,0.00356,0.75988,0.65474,0.68926,0.2953,1.83918,1.47929,0.00539,0.00038122,0.00038122,0.00038122
48,1829.52,1.41121,0.67589,0.00347,0.77952,0.67056,0.72448,0.33113,1.88044,1.40079,0.00568,0.00037429,0.00037429,0.00037429
49,1867.15,1.41233,0.67109,0.0035,0.79172,0.68818,0.7079,0.32078,1.85242,1.4804,0.00553,0.00036736,0.00036736,0.00036736
50,1903.22,1.42777,0.65403,0.00356,0.72932,0.72007,0.70081,0.29595,1.89986,1.48515,0.00577,0.00036043,0.00036043,0.00036043
51,1939.31,1.46787,0.65066,0.00372,0.75609,0.62931,0.65007,0.25618,1.96291,1.71527,0.00605,0.0003535,0.0003535,0.0003535
52,1975.46,1.43644,0.6207,0.00351,0.77724,0.66379,0.69403,0.29179,1.88381,1.63096,0.0057,0.00034657,0.00034657,0.00034657
53,2011.6,1.40002,0.61375,0.0034,0.80515,0.68103,0.71014,0.30413,1.86261,1.67786,0.00577,0.00033964,0.00033964,0.00033964
54,2047.93,1.4232,0.64963,0.00352,0.7361,0.64927,0.66007,0.28889,1.96734,1.64616,0.00609,0.00033271,0.00033271,0.00033271
55,2084.02,1.38475,0.61184,0.00338,0.75292,0.66379,0.71911,0.31799,1.80632,1.64849,0.00547,0.00032578,0.00032578,0.00032578
56,2120.37,1.34524,0.58897,0.00324,0.71014,0.69828,0.73023,0.32898,1.84031,1.45886,0.00556,0.00031885,0.00031885,0.00031885
57,2159.55,1.40086,0.60441,0.00346,0.8076,0.68103,0.73142,0.32801,1.93725,1.38003,0.00576,0.00031192,0.00031192,0.00031192
58,2199.66,1.36668,0.60013,0.00335,0.79427,0.68103,0.71533,0.29749,1.91197,1.64707,0.00581,0.00030499,0.00030499,0.00030499
59,2241.06,1.37446,0.56981,0.00339,0.84961,0.61207,0.69567,0.30876,1.81786,1.7755,0.00549,0.00029806,0.00029806,0.00029806
60,2279.55,1.34424,0.58519,0.00332,0.75404,0.66379,0.70962,0.31324,1.81819,1.66784,0.00544,0.00029113,0.00029113,0.00029113
61,2319.81,1.25793,0.51834,0.00307,0.8142,0.64655,0.73152,0.32135,1.80058,1.70745,0.00533,0.0002842,0.0002842,0.0002842
62,2358.94,1.3177,0.55584,0.00322,0.8098,0.65517,0.73758,0.33854,1.77741,1.7684,0.00537,0.00027727,0.00027727,0.00027727
63,2398.04,1.3173,0.5561,0.00321,0.79722,0.64655,0.72499,0.33766,1.81639,1.68111,0.00536,0.00027034,0.00027034,0.00027034
64,2437.8,1.32093,0.55848,0.00323,0.75975,0.65428,0.72212,0.31886,1.83297,1.7334,0.00558,0.00026341,0.00026341,0.00026341
65,2476.34,1.27769,0.53486,0.00306,0.76888,0.66379,0.70068,0.32342,1.82217,1.60386,0.00537,0.00025648,0.00025648,0.00025648
66,2514.44,1.27615,0.5066,0.00308,0.7835,0.62396,0.68307,0.30008,1.86619,1.66527,0.00567,0.00024955,0.00024955,0.00024955
67,2552.19,1.26989,0.5526,0.00306,0.76738,0.67241,0.73595,0.33657,1.84146,1.53981,0.00549,0.00024262,0.00024262,0.00024262
68,2589.81,1.27476,0.55747,0.00313,0.82607,0.65517,0.74908,0.33647,1.85455,1.5555,0.00564,0.00023569,0.00023569,0.00023569
69,2627.33,1.25424,0.51097,0.003,0.8187,0.67241,0.73608,0.33668,1.8146,1.63126,0.00541,0.00022876,0.00022876,0.00022876
70,2664.91,1.29464,0.51176,0.00315,0.80468,0.65517,0.70698,0.32867,1.81628,1.71712,0.00535,0.00022183,0.00022183,0.00022183
71,2702.88,1.25437,0.50304,0.00299,0.79807,0.65517,0.71057,0.32446,1.83034,1.75948,0.00539,0.0002149,0.0002149,0.0002149
72,2745.89,1.24389,0.49502,0.00302,0.77738,0.65517,0.70949,0.32843,1.81812,1.73114,0.0054,0.00020797,0.00020797,0.00020797
73,2792.58,1.19336,0.49667,0.00288,0.72843,0.60345,0.63262,0.27968,1.85838,1.7959,0.00564,0.00020104,0.00020104,0.00020104
74,2841.18,1.24656,0.47983,0.00298,0.79338,0.68103,0.73147,0.33194,1.79256,1.58113,0.00538,0.00019411,0.00019411,0.00019411
75,2889.95,1.18472,0.48684,0.00281,0.77867,0.68103,0.73709,0.33871,1.84106,1.54332,0.00561,0.00018718,0.00018718,0.00018718
76,2938.93,1.18503,0.49143,0.00281,0.82591,0.64655,0.71941,0.33269,1.83759,1.70112,0.00548,0.00018025,0.00018025,0.00018025
77,2987.92,1.21424,0.47869,0.00291,0.83179,0.5968,0.71101,0.32382,1.85895,1.70759,0.00558,0.00017332,0.00017332,0.00017332
78,3033.36,1.16134,0.47163,0.0028,0.77513,0.69828,0.74299,0.33607,1.86866,1.55029,0.00564,0.00016639,0.00016639,0.00016639
79,3081.84,1.16941,0.45126,0.0028,0.85592,0.71552,0.76544,0.34312,1.85987,1.48684,0.00557,0.00015946,0.00015946,0.00015946
80,3131.13,1.176,0.4625,0.00279,0.84297,0.7069,0.75559,0.34844,1.86586,1.5046,0.00568,0.00015253,0.00015253,0.00015253
81,3179.53,1.12872,0.45332,0.0027,0.83275,0.67241,0.7228,0.32592,1.87616,1.57307,0.00568,0.0001456,0.0001456,0.0001456
82,3228.2,1.12561,0.45903,0.00272,0.83989,0.67837,0.7439,0.32659,1.88186,1.60678,0.00567,0.00013867,0.00013867,0.00013867
83,3281.61,1.13512,0.4324,0.00272,0.80818,0.69011,0.74556,0.33939,1.88719,1.61486,0.00567,0.00013174,0.00013174,0.00013174
84,3347.05,1.14135,0.44433,0.0027,0.78727,0.68103,0.72385,0.32127,1.91891,1.62946,0.0058,0.00012481,0.00012481,0.00012481
85,3411.28,1.15384,0.44327,0.00277,0.784,0.68837,0.71155,0.3218,1.91562,1.65538,0.00573,0.00011788,0.00011788,0.00011788
86,3477.18,1.13949,0.45171,0.00269,0.79429,0.7069,0.72158,0.32885,1.86169,1.63482,0.00548,0.00011095,0.00011095,0.00011095
87,3542.12,1.09939,0.4324,0.00274,0.79127,0.69828,0.72877,0.33276,1.85051,1.64175,0.00543,0.00010402,0.00010402,0.00010402
88,3607.91,1.07955,0.43849,0.00261,0.80385,0.68103,0.72261,0.33232,1.85207,1.67952,0.00548,9.709e-05,9.709e-05,9.709e-05
89,3673.1,1.13679,0.43376,0.00275,0.79107,0.65517,0.70624,0.33269,1.85,1.72327,0.00544,9.016e-05,9.016e-05,9.016e-05
90,3737.73,1.13515,0.44719,0.00272,0.82693,0.64655,0.72369,0.32667,1.85449,1.70524,0.00548,8.323e-05,8.323e-05,8.323e-05
91,3801.88,1.06661,0.42907,0.00255,0.83675,0.64655,0.71781,0.33695,1.83879,1.69184,0.00543,7.63e-05,7.63e-05,7.63e-05
92,3866.99,1.05194,0.40778,0.00251,0.80089,0.69828,0.74198,0.34345,1.87153,1.61718,0.00559,6.937e-05,6.937e-05,6.937e-05
93,3928.15,1.09336,0.43783,0.00256,0.80058,0.69219,0.74373,0.33876,1.87461,1.60016,0.00564,6.244e-05,6.244e-05,6.244e-05
94,3982.38,1.09853,0.42494,0.00263,0.79886,0.7069,0.73593,0.33819,1.88927,1.59904,0.00569,5.551e-05,5.551e-05,5.551e-05
95,4047.41,1.10993,0.41225,0.00263,0.79373,0.7069,0.73462,0.33384,1.88509,1.60367,0.00568,4.858e-05,4.858e-05,4.858e-05
96,4112.18,1.0718,0.4205,0.00254,0.78481,0.7069,0.73608,0.33172,1.8841,1.60575,0.00567,4.165e-05,4.165e-05,4.165e-05
97,4177.35,1.08044,0.42743,0.00255,0.77703,0.69828,0.7255,0.32681,1.84446,1.66861,0.00553,3.472e-05,3.472e-05,3.472e-05
98,4242.24,1.09433,0.42476,0.00258,0.77151,0.69859,0.73757,0.3302,1.84726,1.67333,0.00552,2.779e-05,2.779e-05,2.779e-05
99,4304.14,1.05022,0.40809,0.00245,0.76837,0.68966,0.73293,0.32799,1.84389,1.68009,0.00552,2.086e-05,2.086e-05,2.086e-05
100,4362.51,1.11244,0.42217,0.00263,0.77346,0.68103,0.72414,0.32589,1.84151,1.68848,0.00551,1.393e-05,1.393e-05,1.393e-05
