epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
1,26.5285,2.16918,13.1983,0.00617,0,0,0,0,2.41773,5.11635,0.00797,0.000228571,0.000228571,0.0675755
2,53.2129,2.03452,4.16797,0.00552,0.17975,0.61207,0.4185,0.13306,1.84387,3.83376,0.00568,0.000457332,0.000457332,0.0344709
3,79.8671,1.92739,3.53942,0.00521,0.58261,0.34899,0.4089,0.12042,1.80619,2.70781,0.00549,0.000681472,0.000681472,0.00136174
4,106.797,1.77915,3.16755,0.00456,0.82828,0.48276,0.57127,0.21088,1.72369,2.54738,0.00519,0.00067921,0.00067921,0.00067921
5,134.342,1.77773,3.00674,0.00466,0.57154,0.5431,0.50031,0.15498,1.79668,3.0233,0.00561,0.00067228,0.00067228,0.00067228
6,164.937,1.78802,3.07824,0.00454,0.56247,0.43223,0.45093,0.14648,1.74974,2.77681,0.00549,0.00066535,0.00066535,0.00066535
7,191.394,1.79425,3.07216,0.00459,0.64651,0.44828,0.52945,0.19501,1.656,2.41945,0.00501,0.00065842,0.00065842,0.00065842
8,218.058,1.71856,2.53824,0.0044,0.61315,0.56034,0.58124,0.2218,1.69778,2.46768,0.00514,0.00065149,0.00065149,0.00065149
9,244.871,1.75515,2.56462,0.00457,0.80264,0.49082,0.55653,0.21727,1.76274,2.34955,0.00542,0.00064456,0.00064456,0.00064456
10,271.706,1.64043,2.4276,0.00426,0.67467,0.46552,0.53285,0.15152,1.85974,2.38807,0.00585,0.00063763,0.00063763,0.00063763
11,298.555,1.71007,2.34312,0.00435,0.75104,0.55172,0.5898,0.18936,1.74792,2.29561,0.00522,0.0006307,0.0006307,0.0006307
12,325.522,1.59746,2.20093,0.00417,0.68429,0.47414,0.52571,0.17139,1.80334,2.34172,0.00536,0.00062377,0.00062377,0.00062377
13,353.631,1.66753,2.30096,0.00439,0.73956,0.60345,0.63769,0.19608,1.82593,2.16718,0.00572,0.00061684,0.00061684,0.00061684
14,380.803,1.58324,2.03771,0.00407,0.68703,0.53448,0.5902,0.20217,1.77971,2.21594,0.00565,0.00060991,0.00060991,0.00060991
15,408.328,1.66276,2.05895,0.00433,0.70938,0.55172,0.59935,0.19333,1.71415,2.04544,0.00537,0.00060298,0.00060298,0.00060298
16,435.95,1.72339,1.95115,0.00451,0.78531,0.63068,0.68157,0.2639,1.74768,2.00021,0.00549,0.00059605,0.00059605,0.00059605
17,462.794,1.66153,1.92062,0.00438,0.74847,0.61207,0.63642,0.21082,1.81384,1.93519,0.00567,0.00058912,0.00058912,0.00058912
18,489.675,1.69456,2.00965,0.00441,0.78454,0.59483,0.64583,0.21927,1.86365,1.89189,0.00583,0.00058219,0.00058219,0.00058219
19,516.357,1.70275,1.98113,0.00446,0.83637,0.48471,0.61431,0.20807,1.91035,1.96712,0.00606,0.00057526,0.00057526,0.00057526
20,542.817,1.6413,1.8982,0.00419,0.79977,0.5431,0.6057,0.22109,1.83301,2.05582,0.00556,0.00056833,0.00056833,0.00056833
21,569.435,1.75791,1.87905,0.00459,0.78518,0.56717,0.60863,0.20741,1.96365,1.86868,0.00618,0.0005614,0.0005614,0.0005614
22,595.787,1.62359,1.74608,0.00408,0.72258,0.64655,0.67438,0.27649,1.69399,1.83106,0.005,0.00055447,0.00055447,0.00055447
