epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
1,26.159,2.02643,13.205,0.00574,0,0,0,0,1.89059,5.29795,0.00627,0.000228571,0.000228571,0.0675755
2,53.0299,2.09835,4.81084,0.00579,0.14317,0.33602,0.181,0.06305,1.71474,4.36597,0.00548,0.000457332,0.000457332,0.0344709
3,81.0396,1.97936,3.84715,0.00533,0.50307,0.40248,0.37575,0.11268,1.89304,3.07172,0.00593,0.000681472,0.000681472,0.00136174
4,108.506,1.82192,3.4889,0.00476,0.54747,0.54317,0.51446,0.19977,1.66538,2.78936,0.00497,0.00067921,0.00067921,0.00067921
5,135.17,1.77653,3.32225,0.00466,0.55971,0.50581,0.48861,0.18271,1.66769,2.79655,0.00514,0.00067228,0.00067228,0.00067228
6,162.163,1.78099,3.4244,0.00464,0.64521,0.46429,0.49597,0.17261,1.68344,2.78465,0.00525,0.00066535,0.00066535,0.00066535
7,189.058,1.73395,3.14643,0.00441,0.73502,0.44285,0.53819,0.22448,1.57013,2.78706,0.0046,0.00065842,0.00065842,0.00065842
8,217.198,1.73712,2.92171,0.00448,0.62201,0.4641,0.51613,0.1634,1.69353,2.74217,0.00522,0.00065149,0.00065149,0.00065149
9,244.032,1.68842,2.9766,0.00435,0.78029,0.54628,0.60629,0.23652,1.60842,2.69504,0.00507,0.00064456,0.00064456,0.00064456
10,270.73,1.62795,2.766,0.0042,0.76476,0.53777,0.62706,0.23755,1.64823,2.419,0.00502,0.00063763,0.00063763,0.00063763
11,297.597,1.64948,2.61505,0.00417,0.77369,0.48,0.60919,0.17899,1.76875,2.39068,0.00538,0.0006307,0.0006307,0.0006307
12,324.533,1.51897,2.41168,0.00392,0.68329,0.57645,0.65164,0.25729,1.61455,2.33783,0.00477,0.00062377,0.00062377,0.00062377
13,351.391,1.59013,2.49328,0.00413,0.62573,0.53261,0.54902,0.18429,1.64459,2.45643,0.00502,0.00061684,0.00061684,0.00061684
14,378.251,1.57464,2.45266,0.00403,0.76547,0.5588,0.64842,0.24298,1.58712,2.32058,0.00483,0.00060991,0.00060991,0.00060991
15,405.268,1.60324,2.30079,0.0041,0.84683,0.57437,0.68142,0.25367,1.57628,2.10096,0.00465,0.00060298,0.00060298,0.00060298
16,432.278,1.68312,2.20821,0.00453,0.83246,0.63107,0.72247,0.28613,1.69966,2.10692,0.00515,0.00059605,0.00059605,0.00059605
17,459.1,1.61012,2.10634,0.00412,0.70516,0.58866,0.64072,0.1964,1.70994,2.08255,0.00519,0.00058912,0.00058912,0.00058912
18,485.759,1.70426,2.0984,0.00441,0.697,0.56894,0.62338,0.23101,1.68258,2.23709,0.00499,0.00058219,0.00058219,0.00058219
19,512.628,1.67408,2.05005,0.00427,0.71494,0.56522,0.62811,0.25229,1.6674,2.24458,0.00488,0.00057526,0.00057526,0.00057526
20,539.3,1.5601,1.977,0.00396,0.83334,0.59771,0.69687,0.29005,1.68454,2.00201,0.00487,0.00056833,0.00056833,0.00056833
21,566.022,1.69885,2.00585,0.00448,0.8153,0.59419,0.68718,0.2343,1.62772,1.9692,0.00481,0.0005614,0.0005614,0.0005614
22,592.698,1.5412,1.89456,0.00386,0.83752,0.51212,0.69409,0.29079,1.63873,2.06202,0.00474,0.00055447,0.00055447,0.00055447
