epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
42,816.063,1.48566,1.51494,0.00558,0.59673,0.48077,0.5122,0.23524,2.03011,2.77915,0.00885,0.00041587,0.00041587,0.00041587
43,835.406,1.40213,1.4651,0.00541,0.64541,0.42949,0.49564,0.22811,2.01228,2.76877,0.00952,0.00040894,0.00040894,0.00040894
44,854.706,1.42075,1.52127,0.00573,0.67551,0.43416,0.51049,0.22828,2.05699,2.64759,0.0095,0.00040201,0.00040201,0.00040201
45,873.957,1.46956,1.41204,0.00557,0.74703,0.44872,0.51327,0.23109,2.05789,2.54233,0.00974,0.00039508,0.00039508,0.00039508
46,893.232,1.41626,1.42467,0.00521,0.7076,0.52437,0.54395,0.25606,2.01567,2.53198,0.00936,0.00038815,0.00038815,0.00038815
47,912.654,1.38077,1.45334,0.00514,0.70842,0.42671,0.51083,0.2286,1.97859,2.58175,0.00874,0.00038122,0.00038122,0.00038122
48,932.031,1.37385,1.318,0.00539,0.84873,0.38462,0.50257,0.22215,2.03937,2.59623,0.00918,0.00037429,0.00037429,0.00037429
49,951.31,1.3588,1.28665,0.00495,0.66756,0.44523,0.49221,0.23045,1.93393,2.58703,0.00843,0.00036736,0.00036736,0.00036736
50,970.653,1.36621,1.31661,0.00484,0.60074,0.45122,0.51077,0.23697,1.96564,2.52967,0.00872,0.00036043,0.00036043,0.00036043
51,990.192,1.36763,1.27783,0.00523,0.60118,0.51352,0.51039,0.23034,1.95231,2.51142,0.00838,0.0003535,0.0003535,0.0003535
52,1009.48,1.35201,1.20786,0.00502,0.58936,0.50639,0.51617,0.22949,1.94151,2.53898,0.00833,0.00034657,0.00034657,0.00034657
53,1028.85,1.34965,1.23002,0.0051,0.60775,0.46217,0.51919,0.23244,1.97155,2.48278,0.00851,0.00033964,0.00033964,0.00033964
54,1048.38,1.31122,1.2309,0.00487,0.51802,0.54934,0.51214,0.23873,1.97491,2.43806,0.00886,0.00033271,0.00033271,0.00033271
55,1067.95,1.31767,1.15046,0.00472,0.6198,0.44872,0.51445,0.22996,2.02596,2.50958,0.00906,0.00032578,0.00032578,0.00032578
56,1087.37,1.31935,1.15408,0.00475,0.63139,0.43371,0.47845,0.21884,1.99751,2.59213,0.00811,0.00031885,0.00031885,0.00031885
57,1106.83,1.24821,1.12806,0.00448,0.5183,0.46795,0.46582,0.2127,1.95341,2.58564,0.00793,0.00031192,0.00031192,0.00031192
58,1126.09,1.30225,1.10822,0.00478,0.588,0.46795,0.481,0.21239,1.95644,2.53451,0.00802,0.00030499,0.00030499,0.00030499
59,1145.46,1.28137,1.05191,0.00491,0.69341,0.45513,0.51625,0.22567,1.97542,2.60224,0.0086,0.00029806,0.00029806,0.00029806
60,1165.07,1.23496,1.11494,0.00444,0.75741,0.44872,0.49834,0.21519,1.99572,2.70016,0.00822,0.00029113,0.00029113,0.00029113
61,1184.54,1.28504,1.01617,0.00455,0.63098,0.44358,0.49101,0.21874,1.95337,2.67892,0.00876,0.0002842,0.0002842,0.0002842
62,1203.96,1.26772,1.03802,0.00477,0.6415,0.45513,0.47768,0.21333,1.96976,2.67429,0.00913,0.00027727,0.00027727,0.00027727
63,1223.41,1.26145,1.05705,0.00458,0.55937,0.46795,0.48551,0.21471,2.00666,2.6256,0.00868,0.00027034,0.00027034,0.00027034
64,1242.89,1.24397,1.00652,0.00449,0.59708,0.47524,0.48399,0.21077,2.00536,2.59239,0.00857,0.00026341,0.00026341,0.00026341
65,1262.44,1.25233,1.04682,0.0045,0.61844,0.47731,0.51998,0.21906,2.00527,2.56567,0.00845,0.00025648,0.00025648,0.00025648
66,1281.89,1.19882,0.98351,0.00434,0.70925,0.44231,0.49541,0.21532,2.03868,2.57141,0.00871,0.00024955,0.00024955,0.00024955
67,1301.28,1.20776,0.9536,0.00425,0.71266,0.41667,0.50342,0.20915,2.06548,2.67915,0.00897,0.00024262,0.00024262,0.00024262
68,1320.75,1.17981,0.97659,0.00406,0.64178,0.45897,0.51025,0.21768,2.07164,2.60672,0.00901,0.00023569,0.00023569,0.00023569
69,1339.94,1.1779,0.95768,0.00435,0.71,0.42621,0.50197,0.22241,2.03917,2.51591,0.00901,0.00022876,0.00022876,0.00022876
70,1359.26,1.22196,0.9124,0.00433,0.74461,0.45077,0.51103,0.22273,1.9742,2.54253,0.00839,0.00022183,0.00022183,0.00022183
71,1378.68,1.18238,0.89771,0.00438,0.79264,0.44231,0.51839,0.22087,1.98855,2.55441,0.00838,0.0002149,0.0002149,0.0002149
