epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
42,1571.3,1.86566,2.1424,0.00929,0.31672,0.32852,0.29935,0.10763,2.65554,2.95829,0.01883,0.000344838,0.000344838,0.000344838
43,1608.77,1.83686,2.14942,0.00939,0.75869,0.22647,0.2735,0.09115,2.67253,2.98041,0.01881,0.000336175,0.000336175,0.000336175
44,1646.19,1.86068,2.09683,0.0092,0.40599,0.26701,0.28895,0.08425,2.62131,3.09421,0.01917,0.000327513,0.000327513,0.000327513
45,1683.73,1.79437,2.09407,0.00904,0.48423,0.29205,0.30871,0.11031,2.63943,2.78192,0.01954,0.00031885,0.00031885,0.00031885
46,1720.99,1.79604,2.12753,0.00951,0.45571,0.315,0.32284,0.09895,2.6175,2.92655,0.01864,0.000310187,0.000310187,0.000310187
47,1758.16,1.76696,2.01497,0.00898,0.36912,0.32479,0.27349,0.09433,2.58785,2.97857,0.01861,0.000301525,0.000301525,0.000301525
48,1795.55,1.783,2.04991,0.00916,0.52326,0.28283,0.27002,0.09425,2.58842,3.03707,0.01851,0.000292862,0.000292862,0.000292862
49,1832.94,1.81967,2.05228,0.00928,0.41555,0.30755,0.25849,0.08623,2.71698,2.9278,0.01865,0.0002842,0.0002842,0.0002842
50,1870.4,1.81944,1.93195,0.00866,0.32914,0.39003,0.3008,0.0872,2.62457,2.91408,0.01891,0.000275537,0.000275537,0.000275537
51,1907.97,1.79118,1.97916,0.00886,0.40632,0.36961,0.32397,0.09853,2.68255,2.88361,0.02012,0.000266875,0.000266875,0.000266875
52,1945.14,1.79293,1.90336,0.00926,0.39466,0.36906,0.29411,0.09388,2.63048,3.14658,0.01902,0.000258213,0.000258213,0.000258213
53,1982.34,1.79052,1.89854,0.00871,0.43901,0.29404,0.26124,0.08506,2.6536,3.03612,0.01895,0.00024955,0.00024955,0.00024955
54,2019.7,1.78521,1.91951,0.00915,0.4322,0.29776,0.27298,0.08628,2.6619,3.02999,0.01891,0.000240888,0.000240888,0.000240888
55,2056.95,1.6902,1.92487,0.00852,0.42951,0.32852,0.28153,0.08423,2.65623,2.89287,0.01907,0.000232225,0.000232225,0.000232225
56,2094.35,1.68966,1.81571,0.00836,0.41283,0.3484,0.30456,0.09271,2.62485,2.86839,0.01943,0.000223563,0.000223563,0.000223563
57,2131.77,1.72236,1.80697,0.00916,0.45955,0.35927,0.28879,0.09593,2.6249,2.84697,0.01904,0.0002149,0.0002149,0.0002149
58,2169.12,1.73475,1.80724,0.00837,0.44334,0.33225,0.28097,0.09551,2.65676,2.90112,0.01944,0.000206237,0.000206237,0.000206237
59,2206.44,1.7354,1.82364,0.00867,0.37456,0.32358,0.26031,0.08105,2.6634,3.08708,0.01893,0.000197575,0.000197575,0.000197575
60,2243.67,1.71836,1.70767,0.00827,0.45198,0.28052,0.2615,0.08805,2.71198,3.19175,0.01936,0.000188912,0.000188912,0.000188912
61,2281,1.744,1.78409,0.00899,0.48199,0.29404,0.26689,0.09367,2.72981,3.16669,0.01929,0.00018025,0.00018025,0.00018025
62,2318.33,1.7076,1.73417,0.00871,0.5024,0.28868,0.27227,0.08026,2.65743,3.04499,0.01846,0.000171588,0.000171588,0.000171588
63,2355.7,1.68159,1.73292,0.00841,0.34815,0.35927,0.2549,0.07666,2.6132,2.90368,0.01859,0.000162925,0.000162925,0.000162925
64,2393.06,1.64746,1.72019,0.00833,0.3836,0.35927,0.27885,0.08855,2.57771,2.87788,0.01756,0.000154263,0.000154263,0.000154263
65,2430.3,1.73312,1.6839,0.00909,0.43446,0.32852,0.28452,0.09516,2.64259,2.93042,0.01825,0.0001456,0.0001456,0.0001456
66,2467.53,1.7185,1.63767,0.00877,0.35001,0.41705,0.26451,0.08611,2.61193,2.93192,0.01785,0.000136937,0.000136937,0.000136937
67,2504.62,1.65362,1.60386,0.00781,0.38483,0.39003,0.26646,0.08155,2.66355,2.87848,0.01908,0.000128275,0.000128275,0.000128275
68,2542.09,1.69579,1.6555,0.00846,0.35129,0.39003,0.26189,0.07748,2.69191,2.7903,0.0194,0.000119613,0.000119613,0.000119613
69,2579.66,1.63695,1.62247,0.00757,0.34096,0.40354,0.26607,0.08304,2.63364,2.76655,0.01905,0.00011095,0.00011095,0.00011095
70,2617.05,1.71483,1.55568,0.00878,0.33452,0.40727,0.29205,0.09308,2.66495,2.7219,0.01905,0.000102287,0.000102287,0.000102287
