epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
1,47.6895,0.63865,5.69661,0.00338,0,0,0,0,0,56.2349,0,0.000655914,0.000655914,0.000655914
2,83.9272,0.69478,4.02934,0.00363,0,0,0,0,0,44.0988,0,0.00130949,0.00130949,0.00130949
3,111.78,0.73153,3.36638,0.00396,0,0,0,0,0,42.8324,0,0.00194986,0.00194986,0.00194986
4,157.974,0.63464,2.35915,0.00327,0,0,0,0,0,40.0354,0,0.0019406,0.0019406,0.0019406
5,197.241,0.71098,2.06058,0.00384,0,0,0,0,0,32.3273,0,0.0019208,0.0019208,0.0019208
6,238.823,0.70758,1.54787,0.00388,0,0,0,0,0,30.8851,0,0.001901,0.001901,0.001901
