epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
42,1783.43,1.80648,2.14379,0.00908,0.41199,0.27607,0.2323,0.07183,2.52603,2.96423,0.01811,0.000344838,0.000344838,0.000344838
43,1821.24,1.78908,2.10614,0.00933,0.30869,0.33333,0.1795,0.06478,2.47147,3.12358,0.01752,0.000336175,0.000336175,0.000336175
44,1858.68,1.8051,1.97868,0.00898,0.31586,0.30303,0.21524,0.08633,2.38463,3.09293,0.01731,0.000327513,0.000327513,0.000327513
45,1896.39,1.80085,2.09449,0.00916,0.38375,0.22646,0.20556,0.08084,2.68062,3.13257,0.02025,0.00031885,0.00031885,0.00031885
46,1934,1.81428,2.03044,0.00985,0.27028,0.39394,0.24563,0.08381,2.63577,3.04742,0.0194,0.000310187,0.000310187,0.000310187
47,1971.67,1.80777,1.93549,0.00958,0.30418,0.35107,0.24769,0.08315,2.48826,2.94218,0.0183,0.000301525,0.000301525,0.000301525
48,2009.24,1.8062,1.95996,0.00979,0.35951,0.37879,0.26663,0.1038,2.47382,2.86313,0.01745,0.000292862,0.000292862,0.000292862
49,2046.96,1.76767,1.91538,0.00904,0.33348,0.28788,0.26776,0.09456,2.56966,2.98155,0.01821,0.0002842,0.0002842,0.0002842
50,2084.72,1.76681,1.96193,0.00837,0.3553,0.35073,0.30863,0.11765,2.5649,2.9858,0.0183,0.000275537,0.000275537,0.000275537
51,2122.5,1.7949,1.85933,0.00895,0.42304,0.25758,0.26011,0.09437,2.56183,2.98661,0.0181,0.000266875,0.000266875,0.000266875
52,2160.01,1.72112,1.91717,0.00888,0.26521,0.27273,0.22929,0.08462,2.48757,3.03706,0.01641,0.000258213,0.000258213,0.000258213
53,2197.54,1.71677,1.75078,0.00856,0.37093,0.27273,0.20411,0.08223,2.53868,2.99587,0.01734,0.00024955,0.00024955,0.00024955
54,2235.04,1.74664,1.77942,0.00911,0.38064,0.25758,0.19476,0.07513,2.55411,3.08826,0.01755,0.000240888,0.000240888,0.000240888
55,2272.8,1.71813,1.76591,0.00852,0.42065,0.24242,0.22269,0.07441,2.49369,3.19414,0.01765,0.000232225,0.000232225,0.000232225
56,2310.36,1.66915,1.74953,0.00851,0.37153,0.35834,0.2499,0.09041,2.49246,3.00492,0.01651,0.000223563,0.000223563,0.000223563
57,2349.11,1.65282,1.74529,0.00858,0.35482,0.36364,0.26483,0.08426,2.59482,2.90752,0.01818,0.0002149,0.0002149,0.0002149
58,2387.58,1.64756,1.7386,0.00804,0.3663,0.40909,0.2922,0.09463,2.61688,2.89207,0.01847,0.000206237,0.000206237,0.000206237
59,2424.66,1.77781,1.69819,0.00887,0.2796,0.37638,0.22736,0.09193,2.63211,2.90005,0.0182,0.000197575,0.000197575,0.000197575
60,2462.04,1.70387,1.6307,0.00842,0.30463,0.39394,0.24761,0.09773,2.53341,2.96981,0.01741,0.000188912,0.000188912,0.000188912
61,2499.53,1.68951,1.69503,0.0091,0.34224,0.39394,0.26711,0.09817,2.57217,2.97156,0.01866,0.00018025,0.00018025,0.00018025
62,2536.99,1.65659,1.64349,0.00868,0.28599,0.36364,0.23536,0.06971,2.6136,3.01176,0.01913,0.000171588,0.000171588,0.000171588
63,2574.52,1.69077,1.61072,0.00841,0.2869,0.40909,0.21117,0.06592,2.61427,2.96249,0.01862,0.000162925,0.000162925,0.000162925
64,2611.97,1.69696,1.57953,0.00893,0.28771,0.37879,0.22697,0.07098,2.66142,2.95694,0.0187,0.000154263,0.000154263,0.000154263
65,2649.62,1.6707,1.5494,0.00876,0.30322,0.38247,0.27087,0.08348,2.67195,2.89268,0.01888,0.0001456,0.0001456,0.0001456
66,2686.9,1.65449,1.58655,0.00854,0.30281,0.39394,0.2872,0.08976,2.6554,2.97195,0.01889,0.000136937,0.000136937,0.000136937
67,2724.42,1.6296,1.49268,0.00778,0.30774,0.37879,0.27117,0.09114,2.6777,2.96204,0.01895,0.000128275,0.000128275,0.000128275
68,2762.11,1.67564,1.55257,0.0086,0.31122,0.34848,0.28888,0.09361,2.698,2.96473,0.01926,0.000119613,0.000119613,0.000119613
69,2799.37,1.61704,1.53367,0.00768,0.33228,0.42424,0.295,0.10141,2.69957,2.95481,0.01887,0.00011095,0.00011095,0.00011095
70,2836.98,1.68077,1.47236,0.00887,0.46248,0.32599,0.31158,0.10783,2.66887,2.92473,0.01931,0.000102287,0.000102287,0.000102287
71,2875.45,1.73081,1.45173,0.0085,0.47773,0.33264,0.32877,0.10909,2.63695,2.92762,0.01888,9.3625e-05,9.3625e-05,9.3625e-05
72,2913.31,1.62153,1.51268,0.00821,0.40059,0.33333,0.28561,0.09764,2.59642,2.92073,0.01823,8.49625e-05,8.49625e-05,8.49625e-05
73,2950.62,1.65946,1.46379,0.00799,0.38989,0.33333,0.27755,0.0977,2.55398,2.94829,0.01778,7.63e-05,7.63e-05,7.63e-05
74,2987.95,1.69507,1.45733,0.0083,0.36139,0.34848,0.27488,0.10254,2.57829,2.90615,0.01782,6.76375e-05,6.76375e-05,6.76375e-05
75,3025.52,1.60154,1.45369,0.00756,0.38912,0.34848,0.26681,0.09951,2.58396,2.91421,0.01779,5.8975e-05,5.8975e-05,5.8975e-05
