epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
1,77.4908,2.14677,18.7899,0.00719,0,0,0,0,2.02174,7.05337,0.00782,0.000231,0.000231,0.067231
2,152.702,2.01271,6.08171,0.0064,0.00159,0.00725,4e-05,2e-05,1.85938,5.94797,0.00675,0.000459736,0.000459736,0.0341264
3,227.245,2.20068,5.98235,0.00694,0,0,0,0,1.77053,5.84318,0.00643,0.000683853,0.000683853,0.00101719
4,301.509,1.98638,5.57588,0.00619,0,0,0,0,1.76805,5.59691,0.00657,0.00067921,0.00067921,0.00067921
5,376.042,1.98748,5.46805,0.00613,0.00604,0.07355,0.0028,0.00063,1.7056,5.47761,0.00609,0.00067228,0.00067228,0.00067228
6,449.784,1.9128,5.19739,0.00584,0.36777,0.04348,0.01867,0.00267,1.72068,5.14301,0.00649,0.00066535,0.00066535,0.00066535
7,523.472,1.78986,4.67635,0.00516,0.36193,0.02899,0.01416,0.00311,1.7465,5.04186,0.00624,0.00065842,0.00065842,0.00065842
8,597.017,1.89101,4.51115,0.00571,0.09156,0.14312,0.05035,0.01691,1.66684,4.78109,0.00632,0.00065149,0.00065149,0.00065149
9,671.017,1.7955,4.10715,0.00554,0.22873,0.2087,0.13305,0.04206,1.90239,5.77365,0.0074,0.00064456,0.00064456,0.00064456
10,744.32,1.7058,3.65922,0.00529,0.22657,0.23877,0.12195,0.04298,1.79008,4.62386,0.00662,0.00063763,0.00063763,0.00063763
11,818.356,1.87425,3.71317,0.00545,0.51153,0.23261,0.16235,0.05193,1.91121,5.31286,0.00694,0.0006307,0.0006307,0.0006307
12,892.519,1.73253,3.68198,0.00523,0.54264,0.26667,0.1352,0.04091,1.78114,3.86071,0.00659,0.00062377,0.00062377,0.00062377
13,966.537,1.73846,3.30908,0.00524,0.22993,0.23659,0.15243,0.04977,1.731,3.8847,0.00619,0.00061684,0.00061684,0.00061684
14,1040.86,1.84986,3.29933,0.00563,0.61774,0.25109,0.17156,0.05972,1.74768,4.41852,0.00642,0.00060991,0.00060991,0.00060991
15,1115.17,1.93503,3.40266,0.00589,0.60608,0.24291,0.1907,0.06116,1.69691,3.87642,0.0064,0.00060298,0.00060298,0.00060298
16,1189.5,1.76622,3.16218,0.0051,0.68692,0.22826,0.16669,0.06345,1.5762,4.56127,0.0055,0.00059605,0.00059605,0.00059605
17,1264.24,1.81553,3.16637,0.00549,0.74003,0.21703,0.25756,0.0707,1.62187,5.04672,0.00562,0.00058912,0.00058912,0.00058912
18,1338.77,1.73836,3.10053,0.00502,0.64049,0.24757,0.23331,0.09097,1.7245,3.14664,0.00609,0.00058219,0.00058219,0.00058219
19,1413.29,1.74618,2.98025,0.00512,0.63802,0.22645,0.22583,0.08186,1.71747,3.5377,0.00606,0.00057526,0.00057526,0.00057526
20,1487.63,1.63775,2.72728,0.00473,0.56157,0.325,0.25597,0.09551,1.69436,2.95813,0.00586,0.00056833,0.00056833,0.00056833
21,1562.07,1.63709,2.68477,0.00485,0.29368,0.38007,0.27799,0.10186,1.64592,3.2899,0.00567,0.0005614,0.0005614,0.0005614
22,1636.48,1.70908,2.87613,0.00485,0.68303,0.24056,0.26036,0.10685,1.61219,2.95749,0.00552,0.00055447,0.00055447,0.00055447
23,1710.87,1.66534,2.86012,0.00477,0.63826,0.26594,0.27802,0.08505,1.60891,2.90024,0.00553,0.00054754,0.00054754,0.00054754
24,1785.31,1.66887,2.74082,0.00479,0.69113,0.26268,0.27026,0.09644,1.53811,3.12531,0.00509,0.00054061,0.00054061,0.00054061
25,1859.59,1.59579,2.43942,0.00453,0.61661,0.30326,0.30338,0.10436,1.66856,2.63316,0.0059,0.00053368,0.00053368,0.00053368
26,1934.2,1.59708,2.37632,0.00459,0.8158,0.21594,0.33369,0.11823,1.62481,2.77053,0.0056,0.00052675,0.00052675,0.00052675
27,2008.58,1.5497,2.29176,0.00449,0.4094,0.36183,0.34686,0.12673,1.64111,2.62944,0.0057,0.00051982,0.00051982,0.00051982
28,2082.69,1.60411,2.34817,0.00465,0.77288,0.26377,0.37158,0.13554,1.65962,2.79478,0.00572,0.00051289,0.00051289,0.00051289
29,2157.05,1.66719,2.38115,0.00469,0.28932,0.50411,0.38642,0.14572,1.66449,2.39966,0.00555,0.00050596,0.00050596,0.00050596
30,2231.63,1.68329,2.37336,0.00476,0.38616,0.44118,0.40717,0.16137,1.62467,2.73835,0.00562,0.00049903,0.00049903,0.00049903
31,2305.79,1.55394,2.14609,0.00436,0.74463,0.22754,0.35699,0.11945,1.68297,2.54155,0.00605,0.0004921,0.0004921,0.0004921
32,2380.08,1.59286,2.13332,0.00458,0.54406,0.39348,0.38232,0.1421,1.63119,2.31908,0.00578,0.00048517,0.00048517,0.00048517
33,2454.47,1.6113,2.21988,0.00465,0.35781,0.45447,0.37564,0.14433,1.59356,2.30082,0.00555,0.00047824,0.00047824,0.00047824
34,2529,1.56398,2.16991,0.0046,0.37089,0.29275,0.37433,0.13448,1.59303,2.78398,0.00552,0.00047131,0.00047131,0.00047131
35,2603.51,1.54223,2.23251,0.00453,0.43207,0.34125,0.39557,0.13777,1.6135,2.45805,0.00562,0.00046438,0.00046438,0.00046438
36,2677.67,1.51493,2.04838,0.00443,0.35676,0.50933,0.42603,0.16054,1.62551,2.48928,0.00548,0.00045745,0.00045745,0.00045745
37,2752.03,1.46817,2.02154,0.00404,0.39275,0.54251,0.45497,0.15697,1.64126,2.30238,0.00557,0.00045052,0.00045052,0.00045052
38,2826.61,1.53808,2.04413,0.00424,0.49112,0.51358,0.47937,0.17128,1.57529,2.17115,0.00543,0.00044359,0.00044359,0.00044359
39,2900.89,1.55476,2.04609,0.00427,0.43873,0.43235,0.41012,0.16783,1.53264,2.28636,0.00507,0.00043666,0.00043666,0.00043666
40,2975.43,1.46767,1.94295,0.00397,0.47914,0.33469,0.41209,0.16369,1.57359,2.36521,0.00498,0.00042973,0.00042973,0.00042973
41,3049.78,1.65842,2.04932,0.00495,0.38712,0.55121,0.44858,0.17849,1.5799,2.20951,0.00536,0.0004228,0.0004228,0.0004228
42,3124.52,1.53798,1.8869,0.00422,0.37602,0.28152,0.36278,0.15424,1.57855,2.46296,0.00527,0.00041587,0.00041587,0.00041587
43,3198.73,1.51902,1.91297,0.00423,0.33091,0.53048,0.39737,0.16766,1.59371,2.38205,0.00555,0.00040894,0.00040894,0.00040894
44,3273.25,1.51001,1.90628,0.00415,0.40789,0.52512,0.45354,0.18668,1.57247,2.31472,0.0053,0.00040201,0.00040201,0.00040201
45,3347.72,1.63523,1.8876,0.00441,0.49198,0.56254,0.51527,0.19472,1.5261,2.33315,0.00492,0.00039508,0.00039508,0.00039508
46,3422.01,1.41189,1.83574,0.00385,0.56018,0.42224,0.4923,0.18905,1.56625,2.20637,0.00508,0.00038815,0.00038815,0.00038815
47,3496.22,1.51154,1.81421,0.00409,0.51617,0.51739,0.49937,0.1891,1.56559,2.15103,0.0051,0.00038122,0.00038122,0.00038122
48,3570.49,1.4502,1.74288,0.00394,0.533,0.51638,0.51676,0.20721,1.54603,2.40365,0.00491,0.00037429,0.00037429,0.00037429
49,3644.84,1.46437,1.7697,0.00406,0.50736,0.48053,0.46311,0.17148,1.56232,2.39533,0.00499,0.00036736,0.00036736,0.00036736
50,3719.27,1.51499,1.73277,0.00415,0.42645,0.61135,0.49482,0.19689,1.56351,2.19307,0.00502,0.00036043,0.00036043,0.00036043
51,3793.43,1.46009,1.71935,0.00395,0.53417,0.46193,0.51334,0.20358,1.55842,2.26432,0.00476,0.0003535,0.0003535,0.0003535
52,3867.66,1.46616,1.7143,0.00407,0.43139,0.53814,0.48069,0.18076,1.55299,2.1088,0.0049,0.00034657,0.00034657,0.00034657
53,3941.9,1.38089,1.67356,0.00372,0.47811,0.58913,0.50099,0.18741,1.54275,2.1685,0.00499,0.00033964,0.00033964,0.00033964
54,4016.14,1.51067,1.70517,0.00415,0.44983,0.61691,0.50989,0.18379,1.61321,2.21206,0.0052,0.00033271,0.00033271,0.00033271
55,4090.29,1.36469,1.58134,0.00375,0.49466,0.55568,0.51615,0.2099,1.5848,2.10884,0.00515,0.00032578,0.00032578,0.00032578
56,4164.55,1.44781,1.65134,0.00384,0.58494,0.58297,0.57615,0.21804,1.54035,2.27721,0.00488,0.00031885,0.00031885,0.00031885
57,4238.8,1.40505,1.67537,0.004,0.56173,0.56856,0.55967,0.21337,1.56484,2.11812,0.00526,0.00031192,0.00031192,0.00031192
58,4313.17,1.40786,1.60686,0.00384,0.50769,0.63397,0.58305,0.20052,1.61191,2.08683,0.00506,0.00030499,0.00030499,0.00030499
59,4387.42,1.31864,1.5696,0.00359,0.60743,0.52572,0.53796,0.21215,1.55935,2.12931,0.0051,0.00029806,0.00029806,0.00029806
60,4461.66,1.34885,1.50759,0.00356,0.50047,0.57238,0.55996,0.22497,1.53584,2.02127,0.00512,0.00029113,0.00029113,0.00029113
61,4535.87,1.40286,1.58116,0.00381,0.58161,0.61014,0.58301,0.22476,1.52598,1.96516,0.00475,0.0002842,0.0002842,0.0002842
62,4610.2,1.39193,1.52502,0.00378,0.69837,0.50463,0.57829,0.22235,1.51521,2.01276,0.00472,0.00027727,0.00027727,0.00027727
63,4684.53,1.39343,1.5799,0.00383,0.60398,0.53901,0.54067,0.20604,1.53404,1.97547,0.00465,0.00027034,0.00027034,0.00027034
64,4758.74,1.43728,1.54029,0.00417,0.55737,0.54761,0.53964,0.21396,1.5162,1.96528,0.00467,0.00026341,0.00026341,0.00026341
65,4832.87,1.43211,1.54956,0.00393,0.53627,0.52729,0.53302,0.22581,1.46476,2.06698,0.00457,0.00025648,0.00025648,0.00025648
66,4907.15,1.35143,1.49158,0.0038,0.48602,0.55171,0.51852,0.20577,1.44405,2.16984,0.0045,0.00024955,0.00024955,0.00024955
67,4981.22,1.31467,1.44329,0.00345,0.46608,0.57186,0.5074,0.19293,1.45639,2.14443,0.00451,0.00024262,0.00024262,0.00024262
68,5055.63,1.47714,1.52531,0.00392,0.50502,0.5582,0.53175,0.21022,1.4601,2.07952,0.00463,0.00023569,0.00023569,0.00023569
69,5129.95,1.41313,1.63752,0.00407,0.51937,0.61486,0.55347,0.21843,1.47632,2.0126,0.00454,0.00022876,0.00022876,0.00022876
70,5204.29,1.33874,1.4673,0.00372,0.4672,0.63279,0.55364,0.2226,1.50398,2.05469,0.00466,0.00022183,0.00022183,0.00022183
71,5278.5,1.33949,1.44682,0.00348,0.41511,0.56433,0.52014,0.20985,1.50432,2.1411,0.00464,0.0002149,0.0002149,0.0002149
72,5352.82,1.33593,1.4198,0.00362,0.49941,0.5529,0.53633,0.20948,1.4981,2.11381,0.00466,0.00020797,0.00020797,0.00020797
73,5427.04,1.42172,1.50389,0.00381,0.54845,0.54581,0.56169,0.22408,1.47697,2.03104,0.00459,0.00020104,0.00020104,0.00020104
74,5501.4,1.24955,1.31186,0.0033,0.66059,0.51026,0.58292,0.23505,1.50608,2.00661,0.00471,0.00019411,0.00019411,0.00019411
75,5575.65,1.30986,1.42532,0.00366,0.62133,0.51002,0.59028,0.22899,1.50928,1.96877,0.0048,0.00018718,0.00018718,0.00018718
76,5649.79,1.29225,1.37475,0.00347,0.64722,0.55012,0.6078,0.2331,1.49903,1.9523,0.00473,0.00018025,0.00018025,0.00018025
77,5723.88,1.33249,1.405,0.00356,0.58155,0.59636,0.61028,0.22973,1.47743,1.97783,0.00462,0.00017332,0.00017332,0.00017332
78,5798.24,1.39936,1.47858,0.00394,0.51242,0.6314,0.59736,0.24548,1.44706,2.10819,0.00456,0.00016639,0.00016639,0.00016639
79,5872.86,1.28609,1.31835,0.00351,0.54541,0.57742,0.5632,0.22928,1.46435,2.04178,0.00452,0.00015946,0.00015946,0.00015946
80,5946.99,1.29835,1.41336,0.00342,0.54437,0.62802,0.59273,0.21739,1.48543,2.04111,0.00467,0.00015253,0.00015253,0.00015253
81,6021.04,1.19678,1.24714,0.00317,0.54905,0.6058,0.58874,0.22369,1.48104,1.98474,0.00472,0.0001456,0.0001456,0.0001456
82,6095.39,1.35345,1.42931,0.00363,0.66877,0.54988,0.58455,0.24707,1.51447,1.8808,0.00488,0.00013867,0.00013867,0.00013867
83,6169.8,1.37109,1.36023,0.00373,0.5877,0.62234,0.59293,0.2525,1.46596,1.88547,0.00464,0.00013174,0.00013174,0.00013174
84,6244.1,1.27643,1.26317,0.00334,0.61122,0.61341,0.58091,0.23449,1.46283,1.8838,0.00456,0.00012481,0.00012481,0.00012481
85,6318.26,1.25796,1.27669,0.00371,0.61311,0.60906,0.61041,0.23408,1.48053,1.91996,0.00453,0.00011788,0.00011788,0.00011788
86,6392.5,1.28107,1.25362,0.00344,0.64883,0.59342,0.59356,0.22802,1.49114,1.97334,0.00463,0.00011095,0.00011095,0.00011095
87,6466.83,1.33293,1.30658,0.00352,0.65978,0.56619,0.57297,0.22299,1.45845,2.02004,0.00457,0.00010402,0.00010402,0.00010402
88,6540.97,1.20867,1.2162,0.00318,0.59403,0.60491,0.5879,0.22412,1.49649,1.95682,0.00484,9.709e-05,9.709e-05,9.709e-05
89,6615.27,1.31954,1.29971,0.00358,0.65628,0.58329,0.60566,0.23463,1.50626,1.90529,0.00486,9.016e-05,9.016e-05,9.016e-05
90,6689.33,1.31013,1.28203,0.00359,0.63842,0.60168,0.6046,0.23094,1.49939,1.90286,0.00482,8.323e-05,8.323e-05,8.323e-05
91,6763.44,1.28146,1.22224,0.00332,0.65988,0.59058,0.59786,0.239,1.4869,1.88943,0.00473,7.63e-05,7.63e-05,7.63e-05
92,6837.75,1.2942,1.2632,0.00337,0.67579,0.59192,0.60954,0.2457,1.50417,1.86672,0.00484,6.937e-05,6.937e-05,6.937e-05
93,6911.93,1.36635,1.338,0.00363,0.65127,0.58806,0.60231,0.23898,1.49967,1.84361,0.00484,6.244e-05,6.244e-05,6.244e-05
94,6986.25,1.26846,1.24966,0.00342,0.66838,0.58345,0.60311,0.23845,1.50354,1.84471,0.00463,5.551e-05,5.551e-05,5.551e-05
95,7060.39,1.28935,1.23024,0.00338,0.6416,0.59845,0.60683,0.23401,1.49755,1.88375,0.00458,4.858e-05,4.858e-05,4.858e-05
96,7134.56,1.28781,1.26231,0.0033,0.6085,0.59903,0.58627,0.23054,1.49563,1.89356,0.00457,4.165e-05,4.165e-05,4.165e-05
97,7208.69,1.2002,1.19519,0.00313,0.63922,0.59179,0.59455,0.24211,1.48594,1.88118,0.00455,3.472e-05,3.472e-05,3.472e-05
98,7283.04,1.31694,1.20695,0.00344,0.65866,0.58071,0.60245,0.23888,1.4784,1.89093,0.00453,2.779e-05,2.779e-05,2.779e-05
99,7357.11,1.17996,1.17594,0.00307,0.66319,0.57168,0.59592,0.23952,1.48244,1.8789,0.00453,2.086e-05,2.086e-05,2.086e-05
100,7431.27,1.2961,1.25285,0.00359,0.66183,0.57121,0.59939,0.24098,1.46207,1.89971,0.00447,1.393e-05,1.393e-05,1.393e-05
