epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
43,4125.84,0.55806,0.34355,0.00313,0.99643,0.98333,0.99468,0.92778,0.37842,0.26889,0.00317,0.0011684,0.0011684,0.0011684
44,4223.56,0.53131,0.31849,0.00301,0.97359,0.98333,0.99351,0.89363,0.49529,0.28848,0.0046,0.0011486,0.0011486,0.0011486
45,4323.73,0.59686,0.34578,0.00358,0.95482,0.96667,0.99033,0.90142,0.45305,0.29056,0.00427,0.0011288,0.0011288,0.0011288
46,4418.93,0.53849,0.3267,0.00312,0.95065,0.96667,0.98859,0.9388,0.38199,0.28834,0.0032,0.001109,0.001109,0.001109
47,4517.21,0.49482,0.29667,0.00306,0.93568,0.96983,0.98754,0.88738,0.5025,0.31532,0.00447,0.0010892,0.0010892,0.0010892
48,4615.09,0.5598,0.33599,0.00315,0.98358,0.99865,0.99336,0.88493,0.49876,0.27675,0.00451,0.0010694,0.0010694,0.0010694
49,4713.97,0.51147,0.30952,0.00303,0.96716,0.98158,0.99118,0.91693,0.38947,0.2557,0.00329,0.0010496,0.0010496,0.0010496
50,4813.18,0.53298,0.28587,0.00289,0.9545,0.96667,0.98979,0.90771,0.41089,0.27956,0.0035,0.0010298,0.0010298,0.0010298
51,4909.98,0.49219,0.28814,0.0029,1,0.9662,0.9937,0.90833,0.41494,0.26866,0.00385,0.00101,0.00101,0.00101
52,5009.68,0.51275,0.29089,0.00291,0.96747,0.9913,0.99318,0.90269,0.46999,0.25062,0.00412,0.0009902,0.0009902,0.0009902
53,5106.57,0.52691,0.29614,0.00315,0.9671,0.97975,0.99369,0.91325,0.41832,0.25621,0.00366,0.0009704,0.0009704,0.0009704
54,5203.31,0.47461,0.24471,0.00278,0.96676,0.96963,0.99038,0.91352,0.37718,0.27223,0.00344,0.0009506,0.0009506,0.0009506
55,5302.04,0.48067,0.28049,0.00291,0.98218,0.91838,0.98984,0.93458,0.37268,0.26215,0.00327,0.0009308,0.0009308,0.0009308
56,5398.35,0.48406,0.25767,0.00269,0.98203,0.98333,0.99468,0.88802,0.50495,0.23772,0.00454,0.000911,0.000911,0.000911
57,5496.06,0.50563,0.26655,0.00288,0.99993,1,0.995,0.90805,0.46451,0.20884,0.00401,0.0008912,0.0008912,0.0008912
58,5597.11,0.50679,0.27795,0.0029,0.96615,1,0.99271,0.91722,0.42728,0.21937,0.00373,0.0008714,0.0008714,0.0008714
59,5694.21,0.52294,0.28295,0.00292,0.99583,1,0.995,0.90791,0.44278,0.19563,0.00383,0.0008516,0.0008516,0.0008516
60,5793.7,0.52774,0.27798,0.003,0.99518,1,0.995,0.92557,0.40797,0.18991,0.0036,0.0008318,0.0008318,0.0008318
61,5890.71,0.48206,0.26186,0.00265,0.98302,0.96507,0.99218,0.91794,0.39978,0.22607,0.00363,0.000812,0.000812,0.000812
62,5988.86,0.46664,0.28743,0.0027,0.9646,0.95,0.98731,0.93405,0.35799,0.23623,0.00319,0.0007922,0.0007922,0.0007922
63,6084.04,0.48249,0.27218,0.00286,1,0.96007,0.99088,0.88679,0.49071,0.26289,0.00457,0.0007724,0.0007724,0.0007724
64,6184.15,0.47838,0.27338,0.00284,0.98327,0.97952,0.99162,0.90733,0.39829,0.23769,0.00374,0.0007526,0.0007526,0.0007526
65,6283.48,0.49015,0.25138,0.00287,0.92848,0.96667,0.98931,0.91489,0.41577,0.25683,0.0036,0.0007328,0.0007328,0.0007328
66,6379.88,0.49372,0.25657,0.00293,0.98839,0.96667,0.9926,0.9144,0.41711,0.24911,0.00374,0.000713,0.000713,0.000713
67,6478.25,0.47633,0.2571,0.00267,0.95818,0.96667,0.9901,0.92633,0.38556,0.23856,0.00337,0.0006932,0.0006932,0.0006932
68,6576.48,0.45229,0.24398,0.00253,0.9795,1,0.99254,0.92775,0.39154,0.21473,0.00351,0.0006734,0.0006734,0.0006734
69,6674.67,0.45018,0.23499,0.00261,0.98324,0.97781,0.99336,0.90746,0.42561,0.21908,0.00399,0.0006536,0.0006536,0.0006536
70,6772.17,0.46594,0.24747,0.0027,0.95129,1,0.99302,0.92081,0.35882,0.21677,0.00325,0.0006338,0.0006338,0.0006338
71,6868.24,0.48161,0.25201,0.00282,0.99962,1,0.995,0.9327,0.37669,0.19304,0.00346,0.000614,0.000614,0.000614
72,6966.82,0.47214,0.25499,0.00256,0.94648,1,0.99245,0.9251,0.37264,0.21386,0.0035,0.0005942,0.0005942,0.0005942
73,7063.46,0.43155,0.23676,0.00242,0.96744,0.99056,0.99321,0.93072,0.36251,0.19607,0.00329,0.0005744,0.0005744,0.0005744
74,7161.63,0.45335,0.22162,0.00253,0.96763,0.99644,0.99321,0.92909,0.36193,0.19888,0.00326,0.0005546,0.0005546,0.0005546
75,7261.15,0.4596,0.23911,0.00264,0.98113,0.98333,0.99419,0.9283,0.36887,0.19293,0.00329,0.0005348,0.0005348,0.0005348
76,7360.64,0.4324,0.22625,0.00231,0.99166,0.98333,0.99468,0.92745,0.38005,0.21847,0.00335,0.000515,0.000515,0.000515
77,7459.51,0.42841,0.23389,0.00236,0.99734,0.96667,0.99419,0.92519,0.38273,0.22166,0.00338,0.0004952,0.0004952,0.0004952
78,7556.41,0.42025,0.22432,0.00245,1,0.99969,0.995,0.92422,0.39728,0.20268,0.00357,0.0004754,0.0004754,0.0004754
79,7654.97,0.46217,0.22528,0.00277,1,0.96553,0.99419,0.93168,0.38021,0.20012,0.00333,0.0004556,0.0004556,0.0004556
80,7750.18,0.44503,0.23914,0.0023,0.99025,0.95,0.99214,0.9371,0.35263,0.21209,0.00309,0.0004358,0.0004358,0.0004358
81,7846.87,0.41937,0.21618,0.00252,0.98272,0.94782,0.99059,0.92526,0.37497,0.22678,0.00341,0.000416,0.000416,0.000416
82,7944.04,0.4482,0.22322,0.00244,0.94791,0.98333,0.9916,0.92948,0.34552,0.21398,0.003,0.0003962,0.0003962,0.0003962
83,8042.03,0.4424,0.2315,0.00257,0.96515,0.98333,0.99306,0.92807,0.37876,0.19681,0.00341,0.0003764,0.0003764,0.0003764
84,8139.13,0.43422,0.2111,0.0025,1,0.99844,0.995,0.93335,0.35206,0.16538,0.00312,0.0003566,0.0003566,0.0003566
85,8233.14,0.40197,0.20563,0.00234,0.99918,1,0.995,0.92707,0.37908,0.18218,0.00341,0.0003368,0.0003368,0.0003368
86,8330.59,0.40779,0.21715,0.00234,1,0.96413,0.99419,0.9319,0.33581,0.17504,0.00295,0.000317,0.000317,0.000317
87,8427.67,0.40624,0.20891,0.00225,1,0.98026,0.99437,0.92908,0.35068,0.17259,0.00308,0.0002972,0.0002972,0.0002972
88,8516.21,0.42057,0.20742,0.00234,1,0.96433,0.99358,0.91505,0.4154,0.19548,0.00354,0.0002774,0.0002774,0.0002774
