epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
43,917.51,1.33743,1.10323,0.00377,0.41133,0.44118,0.34461,0.13693,2.12938,2.56735,0.00534,0.0003766,0.0003766,0.0003766
44,938.951,1.30513,1.09985,0.00393,0.50083,0.33824,0.35191,0.14735,2.09964,2.68638,0.00523,0.0003689,0.0003689,0.0003689
45,960.448,1.31875,1.10479,0.00381,0.6405,0.35294,0.38902,0.16647,2.03653,2.61127,0.00496,0.0003612,0.0003612,0.0003612
46,981.817,1.3279,1.06069,0.00374,0.5328,0.38235,0.37062,0.15801,2.02894,2.61954,0.00498,0.0003535,0.0003535,0.0003535
47,1003.26,1.30135,1.03397,0.00367,0.47107,0.43226,0.3446,0.14626,2.08439,2.77867,0.00523,0.0003458,0.0003458,0.0003458
48,1024.66,1.29801,0.98594,0.00366,0.48421,0.36765,0.31065,0.13257,2.03912,2.95058,0.00498,0.0003381,0.0003381,0.0003381
49,1046.11,1.27304,0.99492,0.00359,0.50497,0.39009,0.31939,0.13478,2.01735,3.00269,0.0049,0.0003304,0.0003304,0.0003304
50,1067.56,1.23977,0.94526,0.0034,0.49262,0.39706,0.35739,0.15127,2.03421,2.79471,0.00505,0.0003227,0.0003227,0.0003227
51,1089,1.22356,0.93195,0.0035,0.57369,0.47059,0.4111,0.1754,2.11231,2.59689,0.00524,0.000315,0.000315,0.000315
52,1110.48,1.25672,0.90379,0.00355,0.58189,0.45588,0.41809,0.17665,2.13856,2.48514,0.0053,0.0003073,0.0003073,0.0003073
53,1131.99,1.29672,0.89683,0.00371,0.61709,0.45588,0.44189,0.17425,2.06083,2.48058,0.00506,0.0002996,0.0002996,0.0002996
54,1153.38,1.24783,0.90952,0.0034,0.55485,0.44118,0.42752,0.16525,2.11996,2.39671,0.00527,0.0002919,0.0002919,0.0002919
